Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1079,22/06/2023,Eve,East,"£29,791.31",49,Clothing,£437.59,£675.54,Returning,10%,Cash,Online
1004,22/06/2023,Eve,South,"£102,939.72",39,Electronics,"£2,416.89","£2,778.40",Returning,5%,Cash,Online
1084,22/06/2023,Eve,North,"£223,101.03",49,Furniture,"£4,291.97","£4,645.64",Returning,2%,Credit Card,Online
1054,23/06/2023,David,West,"£39,405.02",27,Electronics,"£1,456.09","£1,510.43",Returning,3%,Cash,Retail
1067,23/06/2023,Bob,North,"£38,641.63",11,Furniture,"£3,435.68","£3,552.63",New,1%,Cash,Retail
1066,24/06/2023,Bob,West,"£54,434.89",13,Furniture,"£4,133.92","£4,358.37",New,4%,Cash,Retail
1021,24/06/2023,Alice,West,"£121,862.10",24,Electronics,"£4,916.17","£5,309.32",Returning,4%,Credit Card,Online
1024,24/06/2023,Alice,North,"£139,368.82",43,Clothing,"£3,105.24","£3,246.33",New,0%,Cash,Online
1045,25/06/2023,Eve,South,"£44,529.23",9,Clothing,"£4,920.34","£5,129.19",Returning,4%,Credit Card,Online
1016,25/06/2023,Alice,West,"£6,707.80",2,Electronics,"£3,144.82","£3,480.58",Returning,4%,Cash,Retail
1031,25/06/2023,Alice,West,"£6,136.05",10,Electronics,£566.86,£818.14,Returning,25%,Credit Card,Retail
1016,26/06/2023,Charlie,North,"£10,529.06",3,Electronics,"£3,401.87","£3,733.71",Returning,6%,Bank Transfer,Retail
1089,26/06/2023,Eve,North,"£141,571.58",35,Furniture,"£3,925.85","£4,082.11",New,1%,Cash,Online
1064,26/06/2023,Alice,North,"£53,478.78",21,Clothing,"£2,278.04","£2,598.58",Returning,2%,Credit Card,Retail
1025,26/06/2023,David,North,"£187,683.04",47,Furniture,"£3,861.61","£3,998.91",New,0%,Credit Card,Online
1071,26/06/2023,David,North,"£23,244.55",35,Clothing,£295.82,£684.67,New,3%,Credit Card,Online
1004,27/06/2023,Alice,West,"£5,955.04",2,Electronics,"£2,953.23","£2,977.52",Returning,0%,Credit Card,Retail
1039,27/06/2023,Bob,East,"£8,983.48",2,Electronics,"£4,394.58","£4,545.78",Returning,1%,Credit Card,Retail
1021,27/06/2023,Charlie,North,"£27,829.49",19,Electronics,"£1,222.40","£1,464.71",New,0%,Credit Card,Retail
1080,27/06/2023,Eve,West,"£41,617.17",35,Furniture,£900.97,"£1,321.18",Returning,10%,Cash,Online
1059,28/06/2023,Bob,North,"£25,668.98",13,Electronics,"£1,969.78","£2,437.70",New,19%,Credit Card,Retail
1023,28/06/2023,Eve,East,"£38,207.91",9,Clothing,"£4,155.46","£4,273.60",Returning,1%,Cash,Retail
1090,28/06/2023,Charlie,North,"£160,606.86",41,Clothing,"£3,736.88","£3,946.77",Returning,1%,Credit Card,Online
1004,28/06/2023,Bob,West,"£193,091.15",38,Furniture,"£4,881.63","£5,088.06",Returning,0%,Credit Card,Retail
1075,29/06/2023,David,South,"£31,220.33",30,Furniture,£738.06,"£1,095.45",New,5%,Bank Transfer,Online
1067,29/06/2023,Eve,South,"£220,632.97",48,Food,"£4,319.32","£4,625.56",Returning,1%,Bank Transfer,Online
1086,30/06/2023,Bob,North,"£103,997.26",46,Clothing,"£2,245.64","£2,260.81",New,0%,Cash,Retail
1032,30/06/2023,Eve,North,"£15,847.98",6,Clothing,"£2,522.76","£2,840.14",Returning,7%,Credit Card,Retail
1065,30/06/2023,Eve,South,"£18,728.44",13,Furniture,"£1,339.00","£1,441.88",Returning,0%,Credit Card,Retail
1027,01/07/2023,Eve,North,"£25,106.60",15,Clothing,"£1,615.26","£1,710.95",New,2%,Credit Card,Retail
1090,01/07/2023,David,North,"£142,226.51",31,Furniture,"£4,496.86","£4,880.80",New,6%,Cash,Retail
1036,01/07/2023,Alice,West,"£28,163.78",17,Furniture,"£1,475.00","£1,840.77",Returning,10%,Credit Card,Online
1014,02/07/2023,David,East,"£33,212.61",7,Clothing,"£4,705.46","£4,747.07",New,0%,Bank Transfer,Retail
1067,02/07/2023,Alice,North,"£33,128.06",36,Electronics,£689.66,"£1,150.28",New,20%,Bank Transfer,Online
1066,03/07/2023,Charlie,North,"£41,289.98",15,Furniture,"£2,579.31","£2,867.36",Returning,4%,Bank Transfer,Retail
1029,04/07/2023,Charlie,North,"£34,790.43",31,Furniture,£951.21,"£1,320.32",New,15%,Cash,Online
1067,05/07/2023,Alice,West,"£102,593.19",27,Furniture,"£3,624.97","£3,836.52",New,1%,Cash,Online
1055,06/07/2023,Eve,South,"£68,181.42",16,Clothing,"£4,195.38","£4,461.51",Returning,4%,Bank Transfer,Online
1053,06/07/2023,Charlie,East,"£4,874.23",11,Electronics,£200.56,£540.38,New,18%,Bank Transfer,Online
1033,07/07/2023,Eve,East,"£56,647.37",13,Food,"£4,342.53","£4,357.49",New,0%,Bank Transfer,Online
1092,07/07/2023,Alice,South,"£36,365.14",14,Furniture,"£2,559.65","£2,709.40",Returning,4%,Credit Card,Retail
1080,07/07/2023,Charlie,West,"£59,155.91",14,Food,"£4,127.54","£4,495.13",New,6%,Bank Transfer,Retail
1047,07/07/2023,David,South,"£15,751.73",15,Clothing,£957.95,"£1,329.26",New,21%,Cash,Online
1004,07/07/2023,Eve,North,"£84,291.98",35,Clothing,"£2,278.87","£2,646.53",Returning,9%,Bank Transfer,Online
1042,08/07/2023,Alice,East,"£30,650.10",23,Electronics,"£1,314.00","£1,567.78",Returning,15%,Credit Card,Retail
1086,09/07/2023,David,North,"£75,034.29",28,Food,"£2,564.35","£2,765.79",Returning,3%,Credit Card,Online
1047,10/07/2023,David,North,"£151,666.83",36,Food,"£4,043.53","£4,384.85",New,4%,Cash,Online
1092,11/07/2023,Eve,East,"£93,601.70",33,Electronics,"£2,595.42","£3,083.06",New,8%,Credit Card,Online
1025,11/07/2023,Charlie,West,"£129,388.54",40,Electronics,"£2,983.85","£3,239.74",New,0%,Credit Card,Online
1023,12/07/2023,Alice,North,"£1,700.62",2,Food,£665.89,£944.79,New,10%,Credit Card,Retail
1046,12/07/2023,Eve,North,"£66,426.70",17,Furniture,"£3,850.99","£4,045.34",Returning,3%,Credit Card,Online
1058,12/07/2023,Eve,East,"£39,055.48",14,Electronics,"£2,703.97","£2,796.88",New,0%,Bank Transfer,Online
1004,13/07/2023,Eve,East,"£18,897.66",16,Clothing,"£1,067.83","£1,189.22",Returning,1%,Credit Card,Retail
1054,13/07/2023,Alice,South,"£211,649.23",47,Food,"£4,429.80","£4,694.21",New,4%,Bank Transfer,Online
1021,13/07/2023,Bob,West,"£187,725.48",43,Furniture,"£4,154.30","£4,469.07",Returning,2%,Cash,Retail
1081,14/07/2023,Eve,North,"£40,679.18",16,Clothing,"£2,530.15","£2,568.13",New,1%,Credit Card,Online
1027,14/07/2023,Bob,South,"£73,780.60",22,Food,"£3,240.20","£3,606.09",New,7%,Cash,Online
1030,14/07/2023,Bob,East,"£196,463.51",39,Clothing,"£4,929.73","£5,088.02",New,1%,Bank Transfer,Retail
1052,15/07/2023,Charlie,East,"£147,221.82",48,Food,"£3,002.35","£3,080.61",Returning,0%,Bank Transfer,Retail
1017,15/07/2023,David,North,"£45,941.44",23,Electronics,"£1,771.52","£2,147.80",New,7%,Bank Transfer,Online
1017,16/07/2023,Alice,South,"£20,409.18",18,Furniture,"£1,069.73","£1,180.04",Returning,4%,Bank Transfer,Online
1030,17/07/2023,David,West,"£58,743.80",19,Clothing,"£3,049.33","£3,209.22",Returning,4%,Cash,Online
1003,17/07/2023,Eve,West,"£26,807.18",15,Electronics,"£1,729.14","£1,870.88",Returning,4%,Cash,Online
1090,17/07/2023,David,North,"£20,644.93",14,Electronics,"£1,350.47","£1,514.61",New,3%,Credit Card,Retail
1019,17/07/2023,David,South,"£25,383.55",14,Clothing,"£1,614.19","£1,882.79",New,4%,Credit Card,Retail
1089,17/07/2023,Charlie,North,"£30,123.22",31,Clothing,£845.14,"£1,001.77",New,3%,Cash,Online
1050,18/07/2023,Eve,South,"£210,526.78",43,Furniture,"£4,834.47","£4,973.38",Returning,2%,Bank Transfer,Online
1019,18/07/2023,Alice,North,"£59,969.42",12,Clothing,"£4,745.18","£5,145.88",Returning,3%,Credit Card,Online
1052,18/07/2023,Eve,South,"£36,595.64",42,Electronics,£417.96,£907.63,New,4%,Cash,Retail
1090,19/07/2023,Charlie,West,"£23,901.91",10,Furniture,"£2,387.63","£2,438.97",Returning,2%,Bank Transfer,Retail
1062,19/07/2023,Charlie,North,"£29,524.68",10,Electronics,"£2,940.40","£3,054.79",Returning,3%,Credit Card,Online
1086,20/07/2023,Bob,North,"£18,353.71",17,Food,"£1,057.27","£1,366.62",New,21%,Credit Card,Retail
1062,20/07/2023,Eve,North,"£84,697.27",48,Electronics,"£1,679.69","£1,939.04",New,9%,Credit Card,Online
1055,20/07/2023,Eve,West,"£192,144.89",43,Furniture,"£4,111.70","£4,537.94",Returning,2%,Bank Transfer,Online
1023,21/07/2023,Eve,North,"£6,154.82",4,Clothing,"£1,532.80","£1,619.69",Returning,5%,Bank Transfer,Retail
1017,21/07/2023,David,East,£287.33,1,Food,£172.59,£404.69,Returning,29%,Bank Transfer,Online
1066,21/07/2023,Charlie,East,"£3,721.69",4,Furniture,£868.83,"£1,177.75",Returning,21%,Credit Card,Retail
1063,21/07/2023,Bob,East,"£37,569.63",32,Electronics,£975.31,"£1,176.17",New,0%,Bank Transfer,Retail
1039,22/07/2023,Alice,East,"£149,591.14",42,Clothing,"£3,120.19","£3,600.14",Returning,1%,Credit Card,Retail
1042,23/07/2023,Charlie,West,"£109,890.56",26,Electronics,"£4,208.09","£4,226.56",Returning,0%,Cash,Retail
1056,23/07/2023,Bob,West,"£83,383.30",35,Furniture,"£2,344.93","£2,707.25",New,12%,Credit Card,Retail
1098,24/07/2023,Alice,South,"£78,490.42",19,Electronics,"£4,055.51","£4,258.84",Returning,3%,Credit Card,Online
1003,25/07/2023,Eve,West,"£12,072.93",5,Food,"£2,206.58","£2,490.47",New,3%,Cash,Online
1047,25/07/2023,Charlie,East,"£70,773.30",19,Furniture,"£3,484.62","£3,781.55",Returning,1%,Credit Card,Retail
1015,26/07/2023,David,North,"£42,151.03",9,Electronics,"£4,680.35","£4,758.11",Returning,2%,Bank Transfer,Online
1078,27/07/2023,Eve,North,"£3,352.86",3,Clothing,£902.38,"£1,128.91",New,1%,Bank Transfer,Retail
1062,27/07/2023,David,South,"£48,895.63",44,Electronics,£987.74,"£1,462.19",New,24%,Bank Transfer,Online
1025,28/07/2023,David,West,"£41,785.76",37,Electronics,"£1,115.02","£1,174.48",New,4%,Credit Card,Online
1054,28/07/2023,David,East,"£99,178.27",20,Clothing,"£4,622.14","£5,122.07",New,3%,Cash,Retail
1082,28/07/2023,Alice,East,"£176,812.06",48,Food,"£3,380.52","£3,778.94",Returning,3%,Bank Transfer,Online
1059,29/07/2023,Bob,South,"£70,011.75",16,Furniture,"£4,287.21","£4,464.28",Returning,2%,Credit Card,Retail
1044,29/07/2023,Alice,North,"£75,720.23",47,Electronics,"£1,512.34","£1,830.76",New,12%,Bank Transfer,Online
1096,29/07/2023,Charlie,West,"£156,442.46",38,Electronics,"£3,955.66","£4,270.59",Returning,4%,Credit Card,Online
1082,29/07/2023,Eve,East,"£58,835.69",46,Food,"£1,102.69","£1,437.12",New,11%,Credit Card,Online
1088,30/07/2023,Eve,East,"£4,597.74",1,Furniture,"£4,384.64","£4,693.90",New,2%,Cash,Retail
1048,30/07/2023,Alice,North,"£13,428.78",6,Furniture,"£1,945.27","£2,309.43",New,3%,Credit Card,Online
1002,31/07/2023,David,East,"£88,203.43",21,Clothing,"£4,138.41","£4,361.70",Returning,4%,Credit Card,Retail
1063,01/08/2023,Bob,South,"£5,370.06",4,Electronics,"£1,046.26","£1,475.29",Returning,9%,Bank Transfer,Retail
1039,01/08/2023,Eve,West,"£107,464.90",36,Clothing,"£2,919.00","£3,125.01",New,4%,Cash,Online
1038,02/08/2023,Alice,East,"£133,195.91",43,Furniture,"£3,031.17","£3,231.32",Returning,4%,Cash,Retail
1096,02/08/2023,Bob,North,"£123,007.26",30,Electronics,"£3,969.86","£4,281.79",Returning,4%,Bank Transfer,Retail
1029,02/08/2023,Eve,South,"£219,347.48",46,Furniture,"£4,609.66","£4,879.15",Returning,2%,Cash,Retail
1023,03/08/2023,David,West,"£212,257.77",45,Food,"£4,692.24","£4,825.92",Returning,2%,Bank Transfer,Retail
1016,03/08/2023,Alice,West,"£72,921.27",16,Furniture,"£4,457.68","£4,743.03",Returning,4%,Cash,Online
1033,03/08/2023,Alice,West,"£23,410.91",40,Food,£541.19,£595.20,Returning,2%,Credit Card,Online
1001,03/08/2023,Bob,West,"£45,613.26",20,Food,"£2,153.52","£2,303.70",Returning,1%,Cash,Retail
1002,03/08/2023,Alice,South,"£49,056.15",16,Furniture,"£2,872.40","£3,193.76",Returning,4%,Credit Card,Online
1043,03/08/2023,David,East,"£102,444.76",22,Electronics,"£4,260.00","£4,656.58",New,0%,Bank Transfer,Online
1035,04/08/2023,David,South,"£114,778.97",30,Electronics,"£3,813.62","£3,839.72",New,0%,Credit Card,Online
1028,04/08/2023,Alice,North,"£130,260.66",38,Clothing,"£3,350.32","£3,449.94",New,1%,Cash,Online
1047,04/08/2023,Eve,South,"£225,957.19",47,Clothing,"£4,729.59","£4,976.68",Returning,3%,Credit Card,Retail
1001,04/08/2023,David,West,"£70,513.81",20,Food,"£3,279.76","£3,563.97",Returning,1%,Cash,Retail
1001,05/08/2023,Bob,North,"£7,452.81",4,Food,"£1,791.83","£1,871.22",Returning,0%,Bank Transfer,Online
1030,05/08/2023,Bob,West,"£110,276.04",34,Electronics,"£3,125.07","£3,564.19",Returning,9%,Cash,Online
1069,06/08/2023,Bob,North,"£10,030.17",4,Electronics,"£2,485.86","£2,532.87",New,1%,Credit Card,Online
1079,06/08/2023,David,North,"£66,979.41",45,Clothing,"£1,406.90","£1,547.35",New,4%,Cash,Retail
1015,07/08/2023,Alice,East,"£8,446.15",19,Clothing,£433.54,£445.48,New,0%,Bank Transfer,Retail
1077,07/08/2023,Charlie,East,"£195,974.88",43,Food,"£4,402.66","£4,724.70",New,4%,Bank Transfer,Retail
1044,08/08/2023,Alice,North,"£10,040.88",18,Clothing,£430.14,£641.18,New,13%,Cash,Online
1047,08/08/2023,David,North,"£47,040.84",33,Electronics,"£1,341.55","£1,427.21",Returning,0%,Credit Card,Online
1047,09/08/2023,David,North,"£119,532.14",41,Clothing,"£2,888.49","£2,929.45",New,0%,Cash,Retail
1064,10/08/2023,Bob,South,"£2,270.27",5,Food,£421.05,£488.23,Returning,7%,Credit Card,Retail
1024,10/08/2023,Eve,South,"£46,535.22",30,Food,"£1,543.96","£1,558.87",Returning,0%,Credit Card,Online
1075,10/08/2023,Charlie,North,"£84,790.83",17,Electronics,"£4,966.66","£5,037.27",Returning,1%,Bank Transfer,Retail
1017,10/08/2023,Alice,North,"£69,863.00",43,Furniture,"£1,454.80","£1,674.97",New,3%,Credit Card,Online
1032,11/08/2023,David,East,"£24,912.14",5,Food,"£4,714.74","£5,129.11",New,3%,Bank Transfer,Online
1028,11/08/2023,Charlie,West,"£220,216.01",45,Clothing,"£4,848.98","£4,985.75",Returning,2%,Bank Transfer,Online
1082,11/08/2023,Charlie,North,"£105,433.85",43,Furniture,"£2,289.22","£2,581.00",New,5%,Bank Transfer,Online
1015,11/08/2023,Eve,East,"£40,031.67",32,Furniture,£970.51,"£1,330.84",Returning,6%,Cash,Retail
1027,11/08/2023,Eve,North,"£194,638.98",43,Clothing,"£4,232.61","£4,572.21",New,1%,Cash,Retail
1074,12/08/2023,Bob,East,"£5,912.66",2,Food,"£2,868.02","£2,994.74",Returning,1%,Bank Transfer,Online
1018,12/08/2023,Charlie,North,"£28,813.08",9,Electronics,"£3,161.09","£3,216.42",New,0%,Bank Transfer,Online
1060,12/08/2023,David,North,"£20,386.68",5,Furniture,"£3,970.08","£4,096.48",Returning,0%,Cash,Retail
1028,12/08/2023,Charlie,South,"£165,721.89",41,Clothing,"£3,956.03","£4,163.68",New,3%,Bank Transfer,Retail
1075,12/08/2023,David,East,"£26,183.23",14,Furniture,"£1,612.93","£1,964.15",Returning,5%,Bank Transfer,Retail
1023,13/08/2023,Bob,East,"£12,712.62",38,Clothing,£324.45,£336.37,New,1%,Credit Card,Retail
1035,13/08/2023,Alice,West,"£21,227.08",5,Clothing,"£3,991.69","£4,454.97",New,5%,Credit Card,Retail
1084,13/08/2023,Alice,West,"£76,265.75",21,Furniture,"£3,497.98","£3,765.31",New,4%,Cash,Online
1100,14/08/2023,Bob,West,"£48,223.68",43,Food,"£1,100.81","£1,137.44",Returning,1%,Bank Transfer,Online
1066,14/08/2023,Alice,South,"£20,812.71",20,Electronics,£955.18,"£1,072.82",New,3%,Bank Transfer,Retail
1093,14/08/2023,David,West,"£3,414.60",6,Food,£235.12,£677.50,Returning,16%,Credit Card,Online
1083,14/08/2023,Eve,West,"£109,754.02",42,Clothing,"£2,505.41","£2,638.96",New,1%,Bank Transfer,Online
1013,14/08/2023,Alice,East,"£103,143.39",26,Clothing,"£3,749.12","£4,138.83",New,4%,Credit Card,Online
1065,14/08/2023,Bob,West,"£118,725.49",26,Clothing,"£4,337.85","£4,612.49",Returning,1%,Cash,Retail
1063,14/08/2023,Bob,North,"£109,704.26",27,Clothing,"£3,760.25","£4,147.11",New,2%,Cash,Online
1046,15/08/2023,Alice,South,"£16,498.46",4,Furniture,"£4,095.10","£4,134.55",Returning,0%,Bank Transfer,Retail
1075,15/08/2023,Charlie,North,"£73,063.37",28,Clothing,"£2,570.22","£2,610.84",Returning,0%,Bank Transfer,Retail
1033,15/08/2023,Eve,East,"£43,061.65",29,Clothing,"£1,412.09","£1,596.65",Returning,7%,Cash,Online
1068,15/08/2023,Alice,South,"£28,488.89",21,Food,"£1,142.53","£1,384.30",Returning,2%,Credit Card,Retail
1074,15/08/2023,David,West,"£59,264.42",29,Furniture,"£1,723.01","£2,197.42",New,7%,Bank Transfer,Retail
1063,15/08/2023,Alice,East,"£36,950.67",26,Food,"£1,046.96","£1,528.15",New,7%,Credit Card,Retail
1059,16/08/2023,Alice,West,"£66,919.64",21,Clothing,"£3,110.54","£3,192.99",New,0%,Credit Card,Online
1014,16/08/2023,David,South,"£16,652.48",26,Furniture,£433.19,£800.60,Returning,20%,Cash,Online
1086,16/08/2023,Alice,East,"£133,926.08",48,Food,"£2,632.58","£2,926.68",Returning,5%,Cash,Online
1016,17/08/2023,Eve,West,"£3,927.82",7,Food,£282.94,£779.33,Returning,28%,Credit Card,Online
1007,17/08/2023,Eve,East,"£72,555.15",16,Furniture,"£4,310.31","£4,633.10",New,2%,Credit Card,Retail
1060,17/08/2023,Bob,East,"£68,334.72",16,Clothing,"£3,975.99","£4,422.59",New,3%,Cash,Online
1022,17/08/2023,Charlie,South,"£59,413.89",21,Food,"£2,537.20","£2,869.60",New,1%,Bank Transfer,Retail
1009,17/08/2023,Bob,West,"£26,966.65",33,Clothing,£450.72,£918.17,Returning,11%,Cash,Online
1090,19/08/2023,Bob,West,"£75,264.84",31,Clothing,"£2,347.81","£2,668.02",Returning,9%,Bank Transfer,Retail
1005,20/08/2023,Bob,North,"£101,197.95",21,Food,"£4,376.37","£4,818.95",New,0%,Credit Card,Retail
1072,21/08/2023,Alice,West,"£10,201.99",12,Clothing,£710.99,£876.46,Returning,3%,Credit Card,Online
1080,21/08/2023,David,South,"£30,111.26",12,Electronics,"£2,316.13","£2,525.27",Returning,1%,Credit Card,Retail
1050,21/08/2023,David,North,"£44,251.92",17,Furniture,"£2,346.80","£2,654.65",New,2%,Cash,Retail
1092,22/08/2023,David,East,"£52,839.67",29,Clothing,"£1,742.24","£2,070.52",New,12%,Cash,Online
1027,23/08/2023,Bob,East,"£1,820.19",4,Electronics,£282.61,£548.25,New,17%,Credit Card,Online
1036,23/08/2023,David,East,"£65,887.12",25,Food,"£2,520.97","£2,707.11",New,3%,Cash,Retail
1079,24/08/2023,Alice,North,"£31,041.45",8,Clothing,"£3,808.23","£3,891.62",Returning,0%,Bank Transfer,Online
1089,24/08/2023,Eve,North,"£18,209.81",4,Furniture,"£4,231.75","£4,727.75",Returning,4%,Credit Card,Retail
1072,24/08/2023,Bob,South,"£170,757.41",39,Clothing,"£4,330.03","£4,467.75",New,2%,Credit Card,Retail
1095,24/08/2023,Bob,West,"£17,985.24",20,Food,£729.27,£999.18,New,10%,Bank Transfer,Online
1080,24/08/2023,Bob,West,"£50,147.34",17,Furniture,"£2,742.67","£2,979.64",Returning,1%,Cash,Retail
1075,24/08/2023,Charlie,West,"£49,322.72",42,Clothing,£967.77,"£1,414.88",New,17%,Bank Transfer,Online
1072,25/08/2023,Charlie,South,"£18,435.17",12,Food,"£1,517.40","£1,545.02",New,1%,Bank Transfer,Retail
1032,25/08/2023,Bob,North,"£107,874.75",23,Electronics,"£4,673.19","£4,761.18",Returning,1%,Credit Card,Retail
1041,25/08/2023,Bob,South,"£52,319.35",31,Food,"£1,604.52","£1,756.34",Returning,4%,Cash,Retail
1024,25/08/2023,David,South,"£82,340.80",42,Electronics,"£1,586.02","£2,047.13",New,4%,Cash,Retail
1099,26/08/2023,David,West,"£42,206.92",17,Food,"£2,471.73","£2,568.73",New,3%,Cash,Retail
1021,27/08/2023,Eve,North,"£10,831.29",19,Clothing,£444.05,£584.44,Returning,2%,Cash,Retail
1019,27/08/2023,Charlie,North,"£68,329.51",18,Food,"£3,591.14","£3,822.99",Returning,1%,Credit Card,Online
1008,27/08/2023,David,South,"£117,628.67",40,Clothing,"£2,687.49","£3,001.56",Returning,2%,Bank Transfer,Online
1099,29/08/2023,Alice,West,"£220,426.97",44,Clothing,"£4,933.11","£5,245.86",Returning,5%,Bank Transfer,Retail
1042,29/08/2023,Eve,South,"£37,840.94",27,Clothing,"£1,139.45","£1,454.41",Returning,4%,Bank Transfer,Online
1033,30/08/2023,Bob,East,"£8,139.61",14,Food,£504.30,£735.95,Returning,21%,Cash,Retail
1077,30/08/2023,Alice,West,"£5,372.59",25,Electronics,£61.50,£258.92,New,17%,Credit Card,Online
1018,31/08/2023,Alice,East,"£2,333.03",1,Electronics,"£2,315.83","£2,333.19",New,0%,Cash,Retail
1026,31/08/2023,Alice,East,"£34,184.98",25,Electronics,"£1,156.88","£1,454.68",Returning,6%,Credit Card,Online
1092,31/08/2023,Eve,South,"£209,420.73",47,Food,"£4,284.98","£4,462.40",New,0%,Credit Card,Retail
1028,31/08/2023,Eve,North,"£66,928.48",28,Furniture,"£2,055.28","£2,449.64",New,2%,Credit Card,Online
1059,31/08/2023,Alice,North,"£129,123.04",35,Food,"£3,333.64","£3,764.52",Returning,2%,Credit Card,Online
1086,01/09/2023,Charlie,West,"£70,208.04",17,Electronics,"£4,075.08","£4,262.21",New,3%,Cash,Online
1019,01/09/2023,David,West,"£6,078.13",16,Clothing,£97.24,£487.03,New,22%,Bank Transfer,Retail
1058,02/09/2023,David,South,"£8,314.71",9,Furniture,£760.55,"£1,086.89",Returning,15%,Cash,Retail
1023,03/09/2023,David,South,"£153,141.12",32,Electronics,"£4,775.04","£4,785.66",New,0%,Cash,Online
1055,03/09/2023,Charlie,West,"£34,297.66",12,Electronics,"£2,538.61","£2,971.75",Returning,4%,Cash,Online
1081,04/09/2023,Alice,North,"£31,947.97",23,Electronics,"£1,236.25","£1,543.38",New,10%,Bank Transfer,Online
